cell_type,action,energy,age,reward
2,1,43.14835277478549,9,0.0
1,2,90.86846316264752,42,0.0
1,2,118.97226267857587,252,0.0
1,2,118.97226267857587,37,0.0
1,0,14.714159377864409,40,0.0
1,1,20.55407998261489,39,0.0
1,3,20.84798208403274,26,0.0
1,0,29.71165116750815,44,0.0
1,2,118.97226267857587,45,0.0
2,0,29.699983060042058,11,0.0
1,1,12.958845816879748,42,0.0
2,1,42.85336274166659,12,0.0
1,2,55.41475910699573,70,0.0
1,0,50.10152794100577,30,0.0
1,0,32.988240084444925,32,0.0
1,2,118.97226267857587,48,0.0
2,3,34.444562507748834,31,0.0
2,2,21.584342217769176,31,0.0
1,3,41.131116444283634,39,0.0
2,2,28.19901113191108,28,0.0
1,0,40.389892874319145,42,0.0
1,1,37.339716204793206,31,0.0
1,2,118.98373271953206,292,0.0
1,2,17.76175104782491,41,0.0
1,0,27.45749761539803,41,0.0
1,2,118.98373271953206,72,0.0
2,2,5.652065758621923,31,0.0
1,0,6.99765515877249,41,0.0
1,1,24.278110108347388,44,0.0
2,3,46.852954939724235,31,0.0
1,2,82.76675231188163,30,0.0
1,1,15.889892874319155,42,0.0
2,1,29.644562507748844,32,0.0
1,2,118.98373271953206,31,0.0
2,1,16.723706093661164,31,0.0
2,2,4.654962955674437,32,0.0
1,3,29.131116444283624,39,0.0
1,2,100.09150141956223,234,0.0
1,2,69.11807127477618,20,0.0
1,2,87.98986112385339,58,0.0
1,0,37.92353675352524,44,0.0
1,2,64.88734092026654,29,0.0
2,0,16.3837411855057,30,0.0
1,0,19.62666087019791,45,0.0
2,2,19.414833914546914,32,0.0
1,2,118.98095821711344,12,0.0
1,2,30.95293102109042,34,0.0
1,2,100.86566781676336,18,0.0
1,2,118.98095821711344,31,0.0
2,2,31.885840130566756,32,0.0
2,1,44.294232562542156,32,0.0
1,3,3.744745135629554,43,0.0
1,2,118.98095821711344,73,0.0
1,2,118.98095821711344,43,0.0
2,1,18.863139833500973,32,0.0
1,3,46.87262716764475,33,0.0
2,3,26.072591121792144,20,0.0
2,2,7.293343381439847,32,0.0
1,1,25.20847783769881,42,0.0
2,3,49.69423256254216,32,0.0
1,2,114.26874911099648,145,0.0
1,0,5.978613375885933,42,0.0
1,2,118.9830913353627,74,0.0
1,0,1.7516946137632363,46,0.0
1,0,100.48088866892272,43,0.0
1,2,30.727583938453527,41,0.0
1,1,26.852138091775895,46,0.0
2,0,7.636605095466655,33,0.0
1,3,7.444265423434573,45,0.0
1,0,2.8877447973347206,44,0.0
1,2,86.0827972594164,45,0.0
1,1,3.783893814169878,45,0.0
1,2,118.9830913353627,42,0.0
2,1,25.729961911050363,34,0.0
2,0,9.027862965989295,31,0.0
1,2,94.41737019865653,261,0.0
2,2,11.516712902275737,21,0.0
1,0,73.51592464306785,37,0.0
1,2,118.9830913353627,213,0.0
1,2,117.6546994237693,146,0.0
1,2,74.64159863737916,33,0.0
1,0,88.18527555343613,47,0.0
1,1,75.35483174716562,7,-2.5
1,2,118.99370323070208,101,0.0
1,2,47.114623153648324,35,0.0
1,2,118.99370323070208,41,0.0
2,3,28.64540920122018,17,0.0
2,1,28.909054313524877,27,0.0
1,0,8.305868840095652,40,0.0
1,0,10.3256712148781,46,0.0
1,2,60.00763918008395,48,0.0
1,2,118.99370323070208,255,0.0
1,0,41.26785176604756,47,0.0
1,1,5.91525039857626,44,0.0
1,0,10.487702279517329,38,0.0
1,2,118.99370323070208,143,0.0
1,1,85.54324128273147,47,0.0
1,0,18.138827324944025,31,0.0
1,0,17.60345543626268,47,0.0
1,1,21.18527240376358,44,0.0
2,3,34.38994360650779,25,0.0
1,1,2.894770768274622,35,-2.5
1,2,78.10111330175744,34,0.0
1,1,6.986414736698988,36,0.0
1,0,42.774352049239106,40,0.0
2,2,10.650350192710354,23,0.0
1,2,52.905791571463396,46,0.0
1,3,7.354170394621254,46,0.0
1,2,61.71963315142827,29,0.0
2,3,4.203526153662559,35,0.0
1,2,54.62202339834853,226,0.0
1,2,119.00652473712388,35,0.0
1,3,56.34595625768923,50,0.0
1,2,110.56970253730056,237,0.0
2,2,17.175707187682484,29,0.0
1,2,96.5492630329823,34,0.0
1,0,16.37938953604971,48,0.0
1,3,40.85594647083341,36,0.0
2,0,33.863599201484966,35,0.0
1,2,119.00652473712388,294,0.0
1,2,101.50962100362203,263,0.0
1,3,10.795992323866892,31,0.0
1,2,75.47612387095654,219,0.0
1,3,27.299530640414233,36,0.0
1,2,118.99553691531894,45,0.0
1,0,0.8835096804796216,47,0.0
1,0,22.41731205101906,46,0.0
1,2,36.50846990902991,40,0.0
1,3,114.9957648831449,25,0.0
1,2,118.99553691531894,36,0.0
1,0,35.34970730994018,47,0.0
2,2,18.124315088576896,37,0.0
2,0,30.52602580976488,27,0.0
1,0,60.787533110580895,6,0.0
1,3,10.777852033518789,51,0.0
1,0,23.655198322661235,50,0.0
1,3,6.961321001997094,49,0.0
1,3,32.09093087990467,44,0.0
1,1,14.23792454396842,49,0.0
2,2,3.630958272993184,36,0.0
2,3,40.732707520552275,36,0.0
2,2,17.11106607980227,24,0.0
1,2,118.99553691531894,35,0.0
2,3,13.125865993209237,23,0.0
1,2,88.49388190663727,227,0.0
1,2,58.190193207154024,227,0.0
2,1,31.778092281870695,18,0.0
2,2,13.60345867448921,36,0.0
1,1,71.8852982738049,8,-2.5
1,0,82.5442375702891,190,0.0
1,1,92.81429800248485,49,0.0
1,2,103.65189090358436,36,0.0
1,1,28.18701618576649,45,0.0
1,0,81.54209350078096,191,0.0
1,1,12.566691929262728,46,0.0
1,3,8.77570796401065,52,0.0
1,0,2.3057864230303315,43,0.0
1,2,118.99785593049187,36,0.0
2,1,28.05821774046573,31,0.0
2,1,7.945640227524338,28,0.0
2,2,15.267266581811693,37,0.0
1,0,34.79831358117619,39,0.0
1,2,118.99785593049187,148,0.0
1,2,78.52795243723442,55,0.0
1,1,35.92219002312193,37,0.0
2,1,3.5421810302000925,38,0.0
1,1,3.2131162269933666,50,0.0
1,0,45.3043470263546,42,0.0
2,2,10.206124284468872,31,0.0
1,0,3.2192422673258863,44,0.0
2,1,10.917116779879516,37,0.0
1,0,21.415167981510923,47,0.0
1,2,118.44649680510375,23,0.0
1,2,118.99785593049187,73,0.0
1,2,118.99785593049187,52,0.0
1,1,1.9033623828837436,48,0.0
1,0,56.48679649836436,47,0.0
1,2,118.98819440137281,57,0.0
2,2,28.202296320758208,18,0.0
1,2,71.62235573703987,48,0.0
1,2,118.98819440137281,240,0.0
1,1,0.33575764180487,49,0.0
1,2,118.98819440137281,311,0.0
1,0,20.403362382883728,48,0.0
2,0,30.14194801167602,36,0.0
2,0,19.99349748855869,35,0.0
1,2,81.46186766148298,222,0.0
1,3,71.03434198938213,42,0.0
1,3,50.32754350487283,53,0.0
1,1,2.9745267210064705,40,0.0
1,2,14.462490851415781,48,0.0
1,0,17.076981211769322,46,0.0
1,2,94.47043618953843,52,0.0
1,1,94.57814058239207,232,0.0
1,2,118.98819440137281,47,0.0
1,0,2.1213033019731844,46,0.0
1,3,6.483677469632643,47,0.0
1,1,5.809221763357578,46,0.0
1,1,41.134821738286675,36,0.0
1,2,80.53028790215377,192,0.0
2,0,2.193106898697164,39,0.0
2,3,42.019906553249854,37,0.0
1,1,0.8837497995536359,49,0.0
1,2,118.9803874166699,38,0.0
1,2,118.9803874166699,51,0.0
1,2,118.9803874166699,106,0.0
1,2,118.9803874166699,19,0.0
1,0,13.107326725921398,36,0.0
1,2,118.9803874166699,50,0.0
1,0,5.544787959341841,42,0.0
1,0,0.010716757370879515,48,0.0
2,0,26.163286939209783,28,0.0
2,1,6.456865122890511,39,0.0
1,0,75.669431079556,36,0.0
1,3,32.8179211346869,40,0.0
1,1,57.823331148143,12,-2.5
1,2,55.467183915034255,48,0.0
1,1,61.35173602233947,11,-2.5
2,0,20.923157869939303,21,0.0
1,0,12.571954837240055,52,0.0
2,0,26.07956541995629,39,0.0
1,2,86.4559103164808,79,0.0
2,2,15.784013778573051,25,0.0
1,0,40.04246573549814,53,0.0
1,2,118.9803874166699,35,0.0
1,1,8.535273747305423,48,0.0
1,3,0.8837497995536359,49,0.0
1,2,118.9803874166699,57,0.0
1,2,118.98351184531113,107,0.0
1,3,27.04088047375036,48,0.0
1,2,118.98351184531113,151,0.0
1,1,54.30684299345413,13,-2.5
1,1,3.7996569037858805,51,0.0
1,2,101.38366096253822,54,0.0
2,0,8.622148935310076,38,0.0
1,1,21.37571562441556,50,0.0
2,3,40.81616093200023,15,0.0
1,1,19.249480234259924,40,0.0
2,0,6.5547777922130415,35,0.0
1,2,42.447718051505156,5,0.0
1,2,118.94519169845296,268,0.0
1,0,7.702335356070961,41,0.0
2,0,5.65324166435129,40,0.0
2,0,36.905105569224546,39,0.0
1,2,118.98351184531113,36,0.0
1,2,86.03474778765191,54,0.0
2,0,17.671190339863404,23,0.0
1,0,87.44351267515356,194,0.0
2,0,2.4783059146718647,41,0.0
1,2,118.98351184531113,300,0.0
1,2,118.98351184531113,52,0.0
1,2,58.351365721776254,40,0.0
1,2,44.014317054137955,41,0.0
2,1,16.436355866568654,34,0.0
1,2,106.9457144769906,29,0.0
1,1,37.0987210002677,38,0.0
1,2,68.89371444528085,85,0.0
1,2,118.99325553271073,314,0.0
1,0,3.2709379938773475,53,0.0
1,2,73.02465833683088,27,0.0
1,2,118.99325553271073,82,0.0
1,0,88.87571878492277,81,0.0
1,2,118.99325553271073,263,0.0
1,3,12.034136006461086,49,0.0
1,3,4.721057160075216,56,0.0
1,0,8.893067110341379,40,0.0
1,2,118.99325553271073,48,0.0
1,2,118.99325553271073,105,0.0
1,2,58.485011455366305,137,0.0
2,0,32.190314355960844,41,0.0
2,0,10.78192192398547,42,0.0
2,2,19.910915707965614,41,0.0
1,0,30.2929124364966,52,0.0
2,1,0.4537092631734714,33,0.0
1,2,31.07551824520279,49,0.0
2,3,5.212451835827359,36,0.0
2,3,18.84881809790285,33,0.0
2,3,3.8776372885567527,37,0.0
1,2,118.99888908954705,53,0.0
1,0,16.439721353871445,51,0.0
2,0,30.855499808690237,42,0.0
1,0,2.5204444269107578,45,0.0
2,1,9.126250962627179,42,0.0
2,1,46.45549980869026,42,0.0
1,2,118.99888908954705,60,0.0
2,1,7.065108665284357,36,0.0
1,2,118.99888908954705,151,0.0
1,1,5.180018760071893,55,0.0
1,2,79.1937052665143,233,0.0
1,1,60.252280387332405,42,0.0
1,0,1.5998007491209705,52,0.0
1,0,23.84448718813631,54,0.0
1,2,79.50231134324115,222,0.0
1,0,52.79422545044921,43,0.0
1,2,118.99888908954705,244,0.0
1,2,118.99888908954705,51,0.0
1,0,29.291801526043646,53,0.0
1,1,15.326599322328963,55,0.0
2,2,4.82440707964908,42,0.0
1,2,109.49739396599755,233,0.0
1,2,118.99888908954705,50,0.0
1,2,118.99888908954705,53,0.0
1,1,5.51093021487434,51,0.0
1,0,50.41605559637236,53,0.0
2,2,17.994049836207115,25,0.0
1,2,119.01176214787037,43,0.0
1,0,1.2815892312947659,55,0.0
1,2,119.01176214787037,53,0.0
1,2,81.00486654690006,13,0.0
1,0,28.30356367391402,54,0.0
2,3,4.6273579621476175,41,0.0
1,2,119.01176214787037,108,0.0
1,3,1.7453856031596748,39,0.0
1,2,119.01176214787037,246,0.0
1,3,0.04478724387850874,51,0.0
1,2,119.01176214787037,51,0.0
1,0,71.65684969499529,40,0.0
1,0,8.328782815342493,56,0.0
1,1,53.64253624844447,19,-2.5
1,2,102.90337647805215,51,0.0
1,2,119.01176214787037,110,0.0
1,2,81.18898908218002,53,0.0
2,3,18.23769779463973,30,0.0
1,2,119.01176214787037,11,0.0
1,2,58.264042535202776,43,0.0
1,2,76.41426881116634,51,0.0
2,1,33.22136995883777,18,0.0
1,0,55.15471595817116,43,0.0
2,1,8.200315345306567,32,0.0
1,0,49.175270960497556,45,0.0
2,3,24.45715680406419,26,0.0
1,3,0.4645640868962021,53,0.0
1,2,67.93836292201806,18,0.0
1,2,45.823830348736664,17,0.0
1,2,54.13774360431597,57,0.0
1,2,119.01308058515437,153,0.0
1,0,27.316644259068397,55,0.0
1,0,119.01308058515437,12,0.0
1,2,119.01308058515437,110,0.0
1,3,22.818420335280564,45,0.0
1,2,100.48010545591454,175,0.0
1,1,6.348696505530292,44,0.0
1,2,119.01308058515437,266,0.0
1,2,119.01308058515437,317,0.0
1,0,35.042964936091806,58,0.0
1,2,119.01308058515437,169,0.0
2,0,15.897285873334674,33,0.0
1,2,81.46050003043608,198,0.0
1,2,119.01308058515437,40,0.0
1,2,86.66497182035734,235,0.0
1,0,49.89296992328948,48,0.0
2,2,8.518012712697942,30,0.0
1,1,3.535772947899089,53,0.0
1,3,7.057867829032881,52,0.0
1,0,57.00652951680864,59,0.0
1,1,5.087634517266922,55,0.0
1,2,117.02409075710497,43,0.0
1,2,70.9821819888885,44,0.0
1,2,119.0110101719506,58,0.0
1,0,26.327654431018992,56,0.0
1,0,3.82612865164469,45,0.0
2,1,11.552087565915702,28,0.0
1,2,119.0110101719506,112,0.0
1,3,49.32744459024042,10,0.0
1,1,6.3470632576518025,54,0.0
1,2,119.0110101719506,139,0.0
1,1,20.880340093111656,57,0.0
1,2,119.0110101719506,56,0.0
2,0,19.795308761684606,26,0.0
1,1,2.215871665047237,58,0.0
1,2,83.89022403755197,89,0.0
1,0,2.7303328833040887,46,0.0
1,1,28.754115017850623,53,0.0
2,2,28.703303681990697,45,0.0
1,2,119.0110101719506,318,0.0
1,2,119.00436491237163,44,0.0
1,2,101.89893421250771,159,0.0
1,0,25.33201934339062,57,0.0
1,0,110.72047091318889,230,0.0
1,0,71.887866888119,55,0.0
1,2,84.56722200020828,60,0.0
1,2,119.00436491237163,46,0.0
1,2,119.00436491237163,138,0.0
1,0,89.19850078196431,200,0.0
1,3,47.19064604481978,47,0.0
2,2,18.42117499313796,28,0.0
1,0,3.9321740172353983,45,0.0
1,2,119.00436491237163,306,0.0
1,0,60.00026066510444,46,0.0
1,2,119.00436491237163,46,0.0
1,2,84.24641603179366,32,0.0
1,0,25.33201934339062,57,0.0
2,0,1.924915031469118,37,0.0
1,3,53.38209519140901,51,0.0
1,2,119.00436491237163,56,0.0
1,2,101.50058232496532,40,0.0
2,0,13.25111931909764,35,0.0
1,1,64.6936910352462,220,0.0
1,2,86.20513696116315,72,0.0
1,1,0.5687393411245122,56,0.0
1,1,9.599518630709799,57,0.0
1,2,90.06237660872954,73,0.0
1,0,27.917215393372718,57,0.0
1,2,63.82729013731798,6,0.0
1,2,59.868134076746664,61,0.0
1,0,1.6551016650148966,61,0.0
1,2,119.01759130890319,66,0.0
1,2,60.185210120999905,89,0.0
1,0,4.374829793722293,60,0.0
1,1,8.425669372923515,57,0.0
1,3,63.810172895238686,57,0.0
2,3,18.60628677146113,26,0.0
1,3,22.553439120091568,47,0.0
1,0,96.50507252685408,57,0.0
1,0,4.605420431059146,60,0.0
1,0,81.75867598570491,17,0.0
1,2,119.01759130890319,160,0.0
1,2,119.01759130890319,320,0.0
1,2,119.01759130890319,139,0.0
2,3,1.8348192479826289,47,0.0
1,0,42.784306627439705,59,0.0
1,2,119.01759130890319,45,0.0
2,3,2.9158766894435058,48,0.0
1,2,111.10772251908269,24,0.0
1,0,80.76946906680055,18,0.0
1,2,119.01079308109564,115,0.0
1,0,9.411918978083587,54,0.0
2,2,4.067570770489427,48,0.0
1,2,99.78433906477942,34,0.0
1,1,2.3924559798513614,48,0.0
2,0,6.263628164925716,35,0.0
2,3,14.608671731075642,42,0.0
2,2,14.90182444287105,28,0.0
2,1,18.338576986509274,48,0.0
1,0,23.146231525589616,63,0.0
1,0,32.39599469725421,20,0.0
1,2,119.01079308109564,48,0.0
1,2,108.78862854365055,58,0.0
1,2,116.12577576234754,179,0.0
2,2,5.925327977734661,36,0.0
1,2,83.58403322845108,22,0.0
1,2,119.01079308109564,114,0.0
2,3,14.382169436492287,30,0.0
1,2,90.34712538902798,63,0.0
1,2,103.0303288450021,2,0.0
1,3,18.572172934416297,49,0.0
1,2,119.00794073322909,60,0.0
1,2,119.00794073322909,240,0.0
1,1,6.444403187248247,59,0.0
1,2,119.00794073322909,58,0.0
1,2,73.27804733145476,48,0.0
1,3,2.1095680365830365,57,0.0
2,3,0.8338325860508957,43,0.0
1,0,86.23482590519224,203,0.0
1,0,30.094665143641958,63,0.0
1,2,119.00794073322909,85,0.0
2,2,8.567929952935561,33,0.0
2,3,22.202666688664255,25,0.0
1,0,0.42158846774577896,50,0.0
1,2,119.02119175466534,310,0.0
1,2,58.52516212127988,262,0.0
1,2,119.02119175466534,60,0.0
1,2,119.02119175466534,26,0.0
2,1,4.589897222947496,50,0.0
1,0,84.12629280056441,58,0.0
1,2,119.02119175466534,51,0.0
1,2,119.02119175466534,278,0.0
1,2,72.98502059225501,59,0.0
1,2,119.02119175466534,58,0.0
1,0,88.61675870174238,63,0.0
1,0,29.11585689830729,64,0.0
1,2,119.02119175466534,310,0.0
1,0,49.79865409661522,51,0.0
1,2,66.46701020504482,253,0.0
1,0,2.1807178887305536,47,0.0
1,2,72.18306149783587,92,0.0
1,2,119.03009367963587,96,0.0
1,2,119.03009367963587,234,0.0
1,2,59.263212702092204,61,0.0
1,2,83.15638648020028,59,0.0
1,0,7.354381050071741,59,0.0
2,0,12.766312436295712,30,0.0
2,1,7.1219935684997555,37,0.0
2,1,16.217545209882996,51,0.0
1,0,82.73538918525664,21,0.0
2,1,1.9948449128172254,51,0.0
1,2,62.57762400935182,59,0.0
1,2,119.03009367963587,61,0.0
1,2,119.0178482890201,312,0.0
2,3,17.19992264687221,27,0.0
1,2,117.04794196865596,312,0.0
1,3,30.94621833798233,55,0.0
1,2,57.43662863834445,66,0.0
2,0,3.909720316431121,43,0.0
1,2,119.0178482890201,52,0.0
1,2,119.0178482890201,117,0.0
2,0,3.620117581440636,46,0.0
2,2,1.837003379223269,52,0.0
1,2,66.9838104558968,49,0.0
1,0,0.2286598573865174,49,0.0
2,1,8.43700337922328,52,0.0
1,3,16.586684147793523,19,0.0
1,3,76.94660960947408,64,0.0
1,2,119.0178482890201,52,0.0
1,2,84.08849793612168,11,0.0
1,1,70.92426070395271,51,0.0
1,2,90.37540985698789,93,0.0
1,2,66.78851854324762,60,0.0
1,2,94.36677122496098,94,0.0
2,3,3.527428391482954,53,0.0
1,2,35.28918279325621,66,0.0
1,2,119.01781875919477,61,0.0
1,0,87.29532099648664,207,0.0
1,2,49.176808883938605,67,0.0
1,2,60.71714001131289,47,0.0
2,2,0.7528832316650547,50,0.0
1,2,50.649335498463806,42,0.0
1,2,119.01781875919477,64,0.0
1,2,119.01781875919477,119,0.0
1,1,119.01781875919477,64,0.0
1,2,119.01781875919477,65,0.0
1,0,80.7710562334715,23,0.0
1,2,74.96442836866885,65,0.0
1,2,72.35539269203557,234,0.0
1,2,119.02815883126672,256,0.0
1,1,119.02815883126672,314,0.0
1,0,4.63137560822913,63,0.0
1,2,57.03302651726098,58,0.0
1,2,119.02815883126672,61,0.0
1,3,10.873955172543504,64,0.0
1,2,119.02815883126672,98,0.0
1,2,98.2248224283731,95,0.0
1,2,119.02815883126672,327,0.0
1,3,13.63477929668256,20,0.0
1,1,48.84512747225691,228,0.0
1,3,47.53083649761948,69,0.0
1,2,119.02815883126672,22,0.0
1,2,119.02815883126672,50,0.0
1,2,74.63793111463283,266,0.0
1,1,119.02815883126672,54,0.0
1,3,52.528552765079915,19,0.0
1,2,119.02815883126672,94,0.0
1,1,119.02815883126672,179,0.0
2,2,8.010887269956152,41,0.0
1,0,8.036141442493996,66,0.0
1,1,81.37406908083902,239,0.0
2,2,10.885019942261286,30,0.0
2,1,2.7052148768297113,49,0.0
1,0,40.497044230615366,66,0.0
2,1,7.846884083926007,37,0.0
1,1,0.5773598821113491,65,0.0
1,2,60.95828528865618,59,0.0
2,3,8.836699340615205,37,0.0
2,2,32.401499322607584,55,0.0
1,0,48.79482711984601,53,0.0
1,2,106.80112873400209,3,0.0
1,2,82.85645950334914,64,0.0
1,0,16.50130116148165,66,0.0
1,2,53.07623643412125,55,0.0
1,2,119.01784538108032,65,0.0
1,0,80.43703211182256,69,0.0
2,1,0.9221006746123441,55,0.0
1,0,44.05102217745994,59,0.0
1,2,119.01784538108032,73,0.0
1,2,119.01784538108032,74,0.0
1,1,81.74708477409024,69,0.0
1,2,95.75635730453394,70,0.0
1,2,119.01856113215008,167,0.0
1,2,94.10108268535173,210,0.0
1,2,119.01856113215008,101,0.0
1,2,119.01856113215008,24,0.0
1,0,58.925461394762486,57,0.0
1,1,44.881533985487316,230,0.0
1,2,79.3926302129891,240,0.0
1,2,119.01856113215008,315,0.0
1,2,119.01856113215008,258,0.0
2,3,11.48452173349897,56,0.0
1,2,119.01856113215008,74,0.0
2,1,6.831464192991238,39,0.0
1,2,119.01856113215008,247,0.0
1,1,89.56456534449713,3,-2.5
2,1,3.2135155174791303,56,0.0
1,2,47.813388251996095,54,0.0
1,2,119.01856113215008,67,0.0
2,2,4.471272724724354,44,0.0
1,2,115.50443434572938,317,0.0
1,3,36.655488193627725,8,0.0
1,2,119.00419870324382,65,0.0
1,2,119.00419870324382,101,0.0
1,3,6.914560389017726,67,0.0
1,2,90.03411148384914,91,0.0
1,3,7.6732669547292325,24,0.0
1,2,119.00419870324382,10,0.0
2,1,24.365179103132785,57,0.0
1,2,119.00419870324382,69,0.0
1,2,119.00419870324382,316,0.0
1,1,34.81058476447346,65,0.0
1,0,83.0951468665189,241,0.0
1,2,119.00419870324382,67,0.0
1,2,119.00419870324382,166,0.0
1,0,4.490520040065984,66,0.0
1,0,51.75359385662708,25,0.0
1,2,80.50201057951008,37,0.0
1,2,89.37093871785456,57,0.0
1,2,99.77595000231697,99,0.0
1,2,119.0056757120353,66,0.0
1,2,119.0056757120353,319,0.0
1,3,32.66536260890685,10,0.0
1,0,30.964432684056735,70,0.0
1,2,119.0056757120353,94,0.0
1,2,54.833885185083574,60,0.0
1,2,119.0056757120353,103,0.0
1,2,119.0056757120353,56,0.0
1,0,38.625153647809036,8,0.0
1,3,7.140427026769407,70,0.0
1,0,78.75695918936935,71,0.0
1,1,77.13130252275162,68,0.0
1,1,5.995059140638611,68,0.0
1,2,119.0056757120353,183,0.0
1,2,119.0056757120353,77,0.0
1,2,119.0056757120353,317,0.0
1,2,45.542157087527684,5,0.0
1,2,94.02941739587482,67,0.0
1,2,119.0056757120353,279,0.0
1,2,116.68686120053366,58,0.0
1,2,119.0056757120353,122,0.0
2,0,4.874613403854141,40,0.0
1,3,37.07447401110274,63,0.0
2,3,7.382955720451679,34,0.0
1,2,81.15880189575134,73,0.0
2,1,2.220036452802746,59,0.0
1,3,1.026529071336612,60,0.0
1,2,118.9950162862136,78,0.0
1,2,116.99777848847897,100,0.0
1,2,58.49785414223124,11,0.0
2,1,2.8542901251843604,39,0.0
1,0,65.91759959132565,58,0.0
2,2,0.03082237884292871,59,0.0
1,1,4.990075426852203,69,0.0
1,2,118.9950162862136,261,0.0
2,2,7.54821898472298,42,0.0
1,2,118.9950162862136,72,0.0
1,0,0.8302440078455107,73,0.0
1,2,118.9950162862136,320,0.0
1,2,118.9950162862136,103,0.0
1,2,101.35273525850364,94,0.0
1,0,55.9303520962552,60,0.0
2,2,19.299435100797975,59,0.0
1,0,20.25107367214785,73,0.0
1,3,4.668647738720974,27,0.0
1,2,118.99468878574285,333,0.0
1,2,118.99468878574285,126,0.0
1,2,118.99468878574285,86,0.0
1,3,34.597025195658055,10,0.0
2,3,5.451025228149016,41,0.0
1,1,51.123707130275065,58,0.0
1,0,26.147541329904236,71,0.0
1,2,73.56776315986247,86,0.0
1,1,36.88111347272288,234,0.0
1,2,102.9465072523886,254,0.0
1,3,28.655067680863286,12,0.0
1,2,118.99468878574285,70,0.0
1,2,53.222453303102284,214,0.0
1,2,94.64493752319301,240,0.0
1,2,118.99468878574285,70,0.0
1,1,75.56414483173269,7,-2.5
1,2,87.4151830566798,46,0.0
1,2,118.99875392765013,126,0.0
1,2,118.99875392765013,73,0.0
1,2,118.99875392765013,80,0.0
1,2,118.99875392765013,102,0.0
1,3,73.74541818897593,74,0.0
1,3,12.096184742205367,61,0.0
1,2,118.99875392765013,128,0.0
1,2,118.99875392765013,334,0.0
1,0,49.99430192690784,62,0.0
1,2,108.26116696851136,96,0.0
1,2,73.55131618130041,17,0.0
1,2,118.99875392765013,322,0.0
1,2,118.99875392765013,105,0.0
1,2,116.99344271339298,321,0.0
2,1,7.707546004975657,36,0.0
1,2,92.06369547033682,171,0.0
1,2,118.99875392765013,320,0.0
1,3,118.99875392765013,29,0.0
1,3,32.59577912330819,11,0.0
1,2,56.61429624205843,215,0.0
1,0,13.748147095892026,73,0.0
1,3,55.53186736359614,66,0.0
1,2,118.99875392765013,289,0.0
2,0,0.6559989782615829,46,0.0
1,2,119.01227926636648,171,0.0
1,2,74.43226639069191,48,0.0
1,2,119.01227926636648,173,0.0
1,2,119.01227926636648,322,0.0
2,0,2.5422644251515356,44,0.0
1,1,106.77271989491545,73,0.0
1,2,59.3893925346676,70,0.0
1,0,50.744518448780845,9,0.0
1,1,90.49222241216233,14,0.0
1,0,37.06805011779042,75,0.0
1,2,119.01227926636648,98,0.0
2,0,9.555848291068918,45,0.0
1,3,2.679680932737578,29,0.0
1,2,80.44062735206788,88,0.0
1,2,76.19576878155355,80,0.0
1,2,119.01227926636648,175,0.0
1,2,67.3920635579679,61,0.0
1,2,49.17193870873968,274,0.0
1,0,0.08316063697656428,74,0.0
2,3,16.279529664021936,61,0.0
1,2,119.01227926636648,60,0.0
1,2,100.48592883073606,72,0.0
1,2,119.02017052716326,107,0.0
1,0,60.455997135646975,37,0.0
1,2,119.02017052716326,39,0.0
1,1,119.02017052716326,265,0.0
1,2,119.02017052716326,74,0.0
1,2,115.35547710579164,266,0.0
1,2,119.02017052716326,31,0.0
1,2,119.02017052716326,78,0.0
1,2,115.35547710579164,98,0.0
1,2,119.02017052716326,291,0.0
2,1,3.7320123880732208,63,0.0
1,2,119.02017052716326,16,0.0
1,3,1.6998514599008434,30,0.0
1,2,119.02017052716326,76,0.0
1,2,49.818553281949725,63,0.0
2,2,8.24940899395327,46,0.0
1,3,74.0671409709329,67,0.0
1,2,119.02017052716326,127,0.0
1,2,63.015235137626604,105,0.0
1,2,102.57984606797362,71,0.0
1,1,7.150457588108088,64,0.0
1,1,37.72254771517389,52,0.0
1,2,66.64008924046594,72,0.0
1,0,41.578692758959434,67,0.0
1,2,83.44646548735189,82,0.0
1,3,0.721674512273829,31,0.0
1,2,53.61461539141256,44,0.0
1,2,117.04199357953624,71,0.0
1,2,119.02182305237298,82,0.0
2,2,1.2424453720457764,61,0.0
2,0,5.59623763531458,51,0.0
2,0,0.09638917985891826,64,0.0
1,2,53.1084970815877,73,0.0
1,2,119.02182305237298,324,0.0
1,1,31.56821162355387,75,0.0
1,2,119.02182305237298,74,0.0
